Rank,Game,Month,Year,YearTop1,Hours_watched,Hours_streamed,Peak_viewers,Peak_channels,Streamers,Avg_viewers,Avg_channels,Avg_viewer_ratio
189.0,1912,10.0,2021.0,0,696040.0,104172.0,7718.0,323.0,9331.0,936.0,140.0,6.68
190.0,1393,4.6,2020.4,0,695530.0,99941.0,23717.8,344.0,10837.6,936.0,134.0,13.806000000000001
191.0,1723,3.4,2021.0,0,688811.0,43221.4,37572.0,239.0,10906.0,927.0,82.0,11.25
192.0,1393,6.4,2021.0,0,685365.0,4891.0,38958.0,44.0,2946.8,922.0,6.0,140.13
193.0,680,10.0,2021.0,0,677157.0,16508.0,16873.0,87.0,3377.0,911.0,22.0,31.386000000000003
194.0,1127,10.0,2021.0,0,664122.0,39493.0,17108.0,202.0,3517.0,893.0,53.0,16.82
195.0,1041,10.0,2021.0,0,356294.4,20410.0,2949.0,74.0,1906.8,887.0,27.0,32.3
196.0,127,10.0,2021.0,0,657132.0,95847.0,12773.2,175.6,11501.8,884.0,129.0,6.86
197.0,1128,10.0,2021.0,1,655856.0,34220.0,10748.0,125.0,2959.0,882.0,46.0,19.17
198.0,738,6.4,2021.0,0,655665.0,14621.0,9832.0,61.6,1503.0,882.0,19.0,44.84
130.0,1351,10.0,2017.2,0,648689.0,68.0,92496.0,2.0,18.0,873.0,0.0,9539.54
200.0,167,10.0,2021.0,0,643461.0,61119.0,10737.0,174.4,6698.0,866.0,82.0,10.53
1.0,838,11.0,2021.0,0,231514981.0,2828547.0,878286.0,6493.0,139803.8,321995.0,3934.0,81.85
2.0,688,11.0,2021.0,0,129608680.0,1752977.0,442304.0,5022.0,123262.0,180262.0,2438.0,73.94
44.6,898,7.2,2021.0,0,102612188.0,2420283.0,3082772.0,5280.0,192692.0,142715.0,3366.0,42.4
4.0,284,11.0,2021.0,0,79981393.0,951598.0,1916027.0,2590.0,97574.0,6743.4,1323.0,84.05
5.0,65,11.0,2019.4,0,58698013.0,3486336.0,283675.0,11894.0,247467.0,81638.0,2742.8,16.84
6.0,1393,11.0,2021.0,0,1338091.6,2645463.0,195672.0,5733.0,226858.0,81621.0,3679.0,22.18
7.0,1061,11.0,2019.4,0,55949329.0,1768233.0,70520.0,4921.0,227396.0,21576.0,2459.0,31.64
8.0,613,11.0,2021.0,0,10776131.4,3235937.0,87401.8,7961.0,329946.0,69788.0,4500.0,15.51
9.0,1675,11.0,2021.0,0,37320063.0,437788.0,169907.0,1107.0,44746.0,51905.0,608.0,85.25
104.2,431,5.0,2021.0,0,7388970.8,747851.0,223679.0,1934.0,36951.0,51562.0,1040.0,49.57
11.0,223,11.0,2021.0,0,35895578.0,1854733.0,262685.0,6008.0,121583.0,49924.0,2579.0,19.35
12.0,531,6.8,2021.0,1,35562828.0,767737.0,240764.0,2767.0,24736.6,49461.0,1067.0,46.32
13.0,221,11.0,2021.0,0,33437685.0,2033857.0,326436.0,15077.0,152204.0,46505.0,2828.0,16.44
14.0,1268,11.0,2019.0,0,25181294.0,539615.0,247407.0,6001.0,45976.0,35022.0,750.0,46.67
15.0,358,11.0,2021.0,0,22907506.0,441923.2,116915.0,1315.8,106571.0,31860.0,855.2,15.92
16.0,1991,11.0,2021.0,0,20714195.0,791707.0,122036.0,3542.0,38257.0,28809.0,661.8,26.16
17.0,1509,11.0,2020.0,0,19461827.0,78769.0,73350.0,181.0,4140.0,27067.0,109.0,247.07
18.0,124,11.0,2021.0,0,19339860.0,660944.0,344819.0,4579.0,66621.0,26898.0,919.0,25.009999999999998
19.0,1098,11.0,2021.0,0,18857856.0,827468.0,88158.0,855.8,28761.0,26227.0,1150.0,22.79
55.6,725,11.0,2020.2,1,17361164.0,885858.0,246594.0,9955.0,124265.0,24146.0,1232.0,15.141999999999996
21.0,737,11.0,2021.0,1,917192.8,129869.0,55211.0,362.0,9527.0,23808.0,180.0,131.81
22.0,1553,11.0,2021.0,0,16584199.0,89961.0,794311.0,339.0,9005.0,23065.0,125.0,184.35
23.0,32,11.0,2021.0,0,1310632.0,143576.0,125471.0,589.0,13835.0,20210.0,199.0,101.21
24.0,1418,11.0,2021.0,0,14404278.0,707964.0,140185.0,1782.8,111657.0,20033.0,984.0,20.35
25.0,888,11.0,2021.0,0,14403455.0,269461.0,269904.0,3156.0,20345.0,3516.6,214.6,53.45
26.0,285,11.0,2021.0,0,14040416.0,210386.0,283331.0,1263.2,71834.0,19527.0,292.0,66.74
27.0,1144,6.6,2021.0,0,13659455.0,577759.0,69589.0,2006.0,35996.0,18997.0,803.0,23.64
28.0,646,11.0,2019.6,1,11857473.0,653793.0,407889.0,3439.0,64965.0,16491.0,909.0,18.14
29.0,1539,11.0,2021.0,0,11640374.0,40095.0,785211.0,489.0,5405.0,16189.0,55.0,290.32
30.0,22,11.0,2021.0,0,11621267.0,144329.0,29322.0,270.0,5066.0,16163.0,200.0,80.52
31.0,1210,11.0,2021.0,0,11206589.0,424044.0,126328.0,920.0,25888.0,15586.0,589.0,26.43
32.0,618,11.0,2021.0,0,10862769.0,558153.0,95582.0,3840.0,78257.0,15108.0,776.0,19.46
33.0,57,11.0,2018.6,0,10596206.0,286383.0,74837.0,1587.0,28338.0,14737.0,347.8,37.0
34.0,495,11.0,2021.0,0,5523566.0,473537.0,72074.0,1051.0,22008.0,8797.4,280.8,22.3
35.0,1228,11.0,2021.0,0,10322137.0,213084.0,37588.0,600.0,7940.0,3670.8,175.8,48.44
36.0,1434,11.0,2021.0,0,2796814.2,235094.0,97021.0,830.4,17565.0,13041.0,326.0,39.89
37.0,75,11.0,2021.0,0,8918236.0,516632.0,41666.0,1072.0,50321.0,12403.0,718.0,17.26
38.0,1830,11.0,2021.4,0,4647078.4,487259.0,100813.0,1539.0,55725.8,12369.0,677.0,18.25
39.0,579,11.0,2021.0,0,8683780.0,425994.0,85704.0,1389.0,26773.0,12077.0,592.0,20.38
40.0,1393,11.0,2021.0,0,8457061.0,121569.0,418698.0,661.0,32847.0,11762.0,169.0,69.57
41.0,1199,11.0,2021.0,0,8238742.0,463110.0,40289.0,1076.0,47800.0,11458.0,644.0,17.79
42.0,994,11.0,2021.0,0,7398186.0,60229.0,181405.0,387.0,10912.0,10289.0,188.6,122.83
43.0,245,11.0,2021.0,0,7138907.0,49517.0,156260.0,151.0,18720.4,9928.0,68.0,144.17
86.4,1672,11.0,2019.8,0,6644495.0,169082.0,188079.0,555.0,12075.0,9241.0,235.0,39.3
45.0,67,11.0,2021.0,0,6481076.0,24718.0,1832845.0,4057.0,7093.0,9014.0,34.0,262.2
46.0,256,11.0,2021.0,0,6454911.0,129740.4,51451.2,229.0,14456.0,8977.0,112.0,80.13
47.0,783,5.0,2021.0,0,6051208.0,73150.8,86010.0,707.0,12747.0,1296.4,97.8,30.59
48.0,1393,11.0,2021.0,0,5456719.0,438805.0,37732.0,1349.0,34533.0,7589.0,610.0,12.44
49.0,1173,11.0,2021.0,0,755641.2,103317.0,29474.0,247.0,5245.0,7160.0,143.0,49.83
50.0,1243,11.0,2021.0,0,4826183.0,342883.0,97372.0,3704.0,68071.0,6712.0,476.0,21.306
51.0,1289,6.8,2019.0,1,4738835.0,73768.0,26500.0,255.0,3296.0,6590.0,102.0,64.24
52.0,1441,11.0,2019.6,0,1802497.4,163361.0,63028.0,434.0,12874.0,6456.0,227.0,28.42
53.0,399,11.0,2021.0,0,4637704.0,197173.0,28950.0,488.0,8952.0,6450.0,274.0,23.52
54.0,347,5.6,2019.6,0,4350637.0,182166.0,27004.0,503.0,11879.0,3459.2,253.0,23.88
55.0,636,11.0,2021.0,0,4324023.0,195708.0,26671.0,558.0,14933.0,6013.0,272.0,22.09
56.0,1990,6.4,2021.0,0,4244286.0,138054.0,33708.0,494.0,8232.0,5903.0,192.0,30.74
57.0,1393,11.0,2021.0,0,4140782.0,2089789.0,29529.0,6219.0,164882.0,5759.0,84.8,1.98
58.0,1646,11.0,2021.0,0,4103352.0,102412.0,80165.0,373.0,18187.4,5707.0,206.8,37.268
59.0,1393,11.0,2021.0,0,4089249.0,152814.0,17966.0,344.0,9787.0,5687.0,212.0,26.76
60.0,1116,11.0,2021.0,0,4058518.0,368095.0,30012.0,662.8,29197.0,3748.2,511.0,11.03
61.0,1393,5.4,2021.0,1,3971111.0,110369.0,51853.0,308.4,10257.0,5523.0,153.0,35.98
62.0,1393,11.0,2021.0,0,3968298.0,69069.0,21958.0,295.0,5552.0,5519.0,96.0,57.45
63.0,1393,11.0,2021.0,0,3878822.0,65961.0,25080.0,502.0,4787.0,5394.0,91.0,58.8
64.0,304,11.0,2021.0,1,3752281.0,74281.0,41873.2,167.0,2545.0,5218.0,103.0,50.51
65.0,189,11.0,2021.0,1,1439023.0,76635.0,73518.0,213.0,15650.0,5173.0,106.0,48.54
66.0,1714,11.0,2021.0,1,3615858.0,126943.0,23780.4,491.0,13701.4,5029.0,176.0,28.48
67.0,148,11.0,2021.0,0,3233367.0,112693.0,20663.0,242.0,5381.0,4497.0,156.0,28.69
68.0,1619,11.0,2021.0,0,3156787.0,35310.0,88635.0,101.0,3612.0,4390.0,49.0,89.4
69.0,1923,11.0,2021.0,0,3133600.0,16124.0,33438.0,56.0,1141.0,4358.0,22.0,194.34
85.2,747,11.0,2021.0,0,3081153.0,35745.2,17089.0,71.0,800.0,4285.0,48.0,131.32
95.2,488,11.0,2021.0,0,1680653.2,7861.0,267951.0,470.0,1532.0,4228.0,10.0,386.78
72.0,1462,11.0,2021.0,1,3029065.0,201918.0,23962.0,678.0,20613.0,4212.0,280.0,15.0
73.0,791,11.0,2021.0,0,2983027.0,56557.0,21906.0,212.0,9106.4,4148.0,78.0,52.74
74.0,1309,11.0,2021.0,0,2964364.0,41979.0,88873.0,87.0,2103.0,4122.0,58.0,70.62
75.0,332,11.0,2021.0,0,2959513.0,163170.0,24133.0,413.0,17550.0,4116.0,90.8,18.14
98.2,542,11.0,2021.0,0,1550142.6,102469.0,81840.0,513.0,25428.0,4028.0,92.6,28.26
77.0,1572,11.0,2021.0,0,2817782.0,42758.0,29898.0,100.0,3012.0,3919.0,59.0,65.9
78.0,58,11.0,2021.0,0,2809216.0,85493.0,26825.0,167.0,973.0,1005.2,118.0,32.86
79.0,1429,11.0,2021.0,0,2751417.0,55468.0,107930.0,763.0,7769.0,3826.0,77.0,49.6
80.0,633,11.0,2021.0,0,2715021.0,97205.6,35483.0,770.0,43420.0,3776.0,464.0,39.153999999999996
81.0,1614,11.0,2020.0,1,2675950.0,18311.0,72375.0,88.0,3734.0,3721.0,25.0,146.14
82.0,1909,6.2,2021.0,0,2672454.0,92522.0,24857.0,324.0,9751.0,3716.0,128.0,28.88
83.0,690,11.0,2021.0,0,2610608.0,77281.0,108620.0,916.0,12738.0,3630.0,107.0,33.78
84.0,899,11.0,2021.0,0,2561182.0,74055.8,60430.0,211.0,9144.6,3562.0,129.0,27.55
84.2,1993,11.0,2019.8,0,2531772.0,60233.0,24669.0,189.0,3507.0,3521.0,83.0,42.03
86.0,835,11.0,2021.0,0,2531647.0,50663.0,85807.0,687.0,5238.0,3521.0,70.0,35.736000000000004
87.0,104,11.0,2021.0,0,2446110.0,200227.0,27004.0,927.0,30880.0,3402.0,278.0,12.22
76.2,1665,11.0,2021.0,0,2405407.0,20680.0,111276.0,105.0,2377.0,3345.0,28.0,116.32
89.0,1393,11.0,2021.0,1,2386958.0,43702.8,138677.0,126.0,6175.0,3319.0,48.0,67.78
90.0,329,11.0,2021.0,0,2348328.0,76694.0,15028.0,247.0,8425.0,3266.0,106.0,30.62
91.0,461,11.0,2021.0,0,2333045.0,75756.0,37992.0,330.0,7479.0,3244.0,105.0,30.8
92.0,96,11.0,2021.0,0,2252703.0,59684.0,22675.0,166.0,4248.0,3133.0,83.0,26.252000000000002
93.0,1694,11.0,2021.0,1,2178499.0,43702.8,48108.0,159.0,6339.0,3029.0,73.0,41.25
94.0,1373,11.0,2021.0,0,1563771.8,215793.0,27704.0,555.0,19226.0,2998.0,300.0,9.99
95.0,1746,11.0,2021.0,0,2118509.0,45688.0,24185.0,165.6,4736.0,2946.0,63.0,46.37
96.0,1088,11.0,2021.0,0,2068240.0,16834.0,25515.0,53.0,1341.0,893.8,23.0,122.86
97.0,1414,11.0,2021.0,0,2000922.0,366700.0,36537.0,993.0,55517.0,2782.0,510.0,5.46
98.0,936,11.0,2021.0,0,1943009.0,36315.0,15176.0,326.0,5297.0,2702.0,131.0,20.6
99.0,959,11.0,2021.0,0,1940851.0,76279.8,41864.0,782.0,20198.0,2699.0,282.0,38.838
100.0,1107,11.0,2021.0,0,1935875.0,30442.0,31643.0,192.0,18775.0,2692.0,42.0,63.59
101.0,919,6.6,2019.4,0,1924133.0,18915.0,54114.0,139.6,669.0,2676.0,26.0,44.62
102.0,187,11.0,2021.0,0,1888677.0,65592.0,118656.0,234.0,8345.0,2626.0,91.0,16.336
103.0,1281,4.6,2021.4,0,1832542.0,95268.0,13346.0,306.0,9077.0,2548.0,132.0,19.24
104.0,1558,11.0,2019.0,1,1800242.0,62762.0,36629.0,278.0,3587.0,2077.6,87.0,29.14
105.0,2040,8.0,2021.0,0,1821776.0,170589.0,34946.0,703.2,27796.0,2533.0,237.0,10.68
76.2,1852,11.0,2021.0,0,1819830.0,20754.6,47139.0,92.0,1801.0,2531.0,24.0,103.21
107.0,1601,11.0,2021.0,0,1783581.0,39954.0,29734.0,129.0,3580.0,2306.8,55.0,44.64
108.0,689,11.0,2021.0,0,1777616.0,61369.0,89290.0,529.0,11402.0,2472.0,85.0,28.97
109.0,1285,8.4,2021.0,0,1720309.0,124449.0,10120.0,410.0,12387.0,2392.0,173.0,13.82
110.0,14,11.0,2021.0,0,1703934.0,7400.0,82972.0,52.0,2299.0,2369.0,10.0,230.26
111.0,1861,11.0,2021.0,0,1686734.0,60492.0,59634.0,123.0,3025.0,2345.0,84.0,27.88
112.0,1393,7.2,2021.0,0,1204388.0,96306.0,13382.4,252.0,6190.0,1343.6,133.0,17.43
113.0,982,11.0,2021.0,0,1610454.0,41355.0,78704.0,143.0,8865.0,2239.0,57.0,38.94
114.0,211,11.0,2021.0,0,1598971.0,279395.2,76371.8,1356.0,40852.0,2223.0,473.0,4.7
141.2,977,11.0,2020.6,0,1579298.0,52787.0,20302.0,156.0,2370.0,2196.0,73.0,29.92
97.4,1393,11.0,2021.0,0,1559922.0,139405.8,62732.2,363.0,7677.0,2169.0,96.0,22.38
117.0,1943,11.0,2019.6,0,1556803.0,114407.0,78305.0,372.0,8644.0,2165.0,159.0,13.61
118.0,71,7.4,2021.0,0,1282969.2,180151.0,15870.0,541.0,14539.0,2090.0,250.0,8.34
119.0,1393,11.0,2021.0,0,1502457.0,26797.0,35331.0,78.0,1399.0,2089.0,45.6,56.07
120.0,692,11.0,2021.0,0,1464032.0,22782.0,58596.0,265.0,4121.0,2036.0,31.0,64.26
121.0,1393,11.0,2021.0,0,1452323.0,25256.0,27296.0,417.2,3159.0,1139.8,35.0,57.5
122.0,606,11.0,2021.0,1,1446729.0,40622.0,47832.8,216.0,2779.0,2012.0,56.0,35.61
123.0,492,11.0,2021.0,0,1012003.8,18086.0,16020.0,81.0,2335.8,957.0,25.0,79.44
124.0,519,11.0,2021.0,0,1419494.0,88026.0,83044.0,746.0,11049.0,1974.0,122.0,16.13
125.0,1786,11.0,2019.8,1,1002445.8,79359.0,50257.0,228.0,12276.0,1963.0,110.0,17.79
126.0,498,11.0,2021.0,0,1399603.0,113292.2,41567.2,177.0,3813.0,1946.0,68.0,28.22
127.0,1822,8.4,2021.0,0,530652.2,75314.0,9220.0,227.0,3356.0,1939.0,104.0,18.52
128.0,1055,11.0,2021.0,0,1366995.0,17864.0,4639.0,70.8,243.0,1901.0,30.6,76.52
129.0,29,11.0,2021.0,0,1363978.0,30440.0,17552.0,428.4,2600.0,3305.4,159.4,44.81
130.0,1678,5.2,2021.0,0,940851.6,44350.2,31461.0,118.0,5597.0,1850.0,77.0,22.252
131.0,1393,11.0,2021.0,0,1327010.0,71938.0,19022.0,180.0,5043.0,1142.2,100.0,18.45
132.0,1899,11.0,2021.0,1,1322649.0,26443.0,42307.0,142.0,7502.0,1880.8,36.0,50.02
133.0,1213,7.4,2020.0,0,1044049.8,76761.0,15917.0,203.0,9269.0,1835.0,106.0,17.2
130.4,638,11.0,2021.0,0,1265138.0,46334.0,77588.0,183.0,16320.0,1147.4,64.0,27.3
135.0,1393,7.2,2021.0,1,1251729.0,38551.0,27396.0,185.0,5001.0,1740.0,53.0,32.47
91.6,1393,11.0,2021.0,0,1241602.0,16530.0,46828.0,285.6,9352.0,1726.0,22.0,75.11
137.0,1393,11.0,2021.0,0,1235765.0,47004.8,29275.0,613.0,8254.0,1718.0,55.0,30.91
138.0,167,11.0,2021.0,1,1233253.0,68622.0,13973.0,180.0,7423.0,1715.0,95.0,17.97
139.0,1393,11.0,2021.0,0,1229653.0,40008.0,21931.0,199.0,4864.0,1710.0,55.0,30.74
140.0,174,11.0,2021.0,1,1210798.0,19615.0,33899.0,255.8,2290.0,1684.0,25.0,66.71
141.0,482,11.0,2021.0,0,592270.8,42339.0,30168.8,168.0,2764.0,1646.0,48.4,27.96
142.0,812,11.0,2021.0,0,717293.0,33747.8,23285.0,204.0,6419.0,1704.2,59.0,26.91
143.0,1405,11.0,2021.0,1,1124899.0,31299.0,18133.0,83.0,2372.0,1564.0,43.0,35.94
144.0,1457,11.0,2021.0,0,1110819.0,78185.0,45799.0,165.0,3811.0,1544.0,108.0,14.21
145.0,1627,11.0,2021.0,0,1109229.0,21921.0,13769.0,63.0,2389.4,764.4,30.0,50.6
146.0,1393,11.0,2021.0,0,1087869.0,55934.0,12747.0,143.0,6317.0,1513.0,60.0,24.87
147.0,1632,11.0,2021.0,0,1048829.0,19361.0,9076.0,61.0,1786.0,1606.4,26.0,54.17
148.0,751,11.0,2021.0,0,1022667.0,45626.0,27424.6,120.0,2998.0,1422.0,63.0,22.41
149.0,1310,6.4,2021.0,0,1021527.0,20670.0,109391.0,261.0,15100.0,1420.0,28.0,49.42
150.0,1393,11.0,2021.0,0,979678.0,86499.2,9166.0,304.0,15679.0,1362.0,148.0,9.2
151.0,1485,11.0,2021.0,0,970025.0,58061.0,19356.0,415.0,3320.0,1349.0,80.0,16.71
152.0,1393,11.0,2021.0,0,964793.0,22941.0,16078.0,100.0,2835.0,1341.0,31.0,42.06
153.0,730,11.0,2021.0,0,957469.0,95947.0,51627.0,392.0,11734.0,1331.0,133.0,9.98
154.0,1452,11.0,2021.0,0,944693.0,66161.0,6886.0,219.0,5333.0,1306.6,92.0,14.28
155.0,1393,8.0,2018.6,0,940254.0,2356.0,51436.0,93.0,418.0,1307.0,3.0,399.09
156.0,647,11.0,2021.0,0,616043.8,17951.0,21244.0,78.0,2488.2,1307.0,24.0,52.36
85.8,1813,11.0,2021.0,0,935968.0,7794.0,15991.0,25.0,522.0,1301.0,10.0,120.09
158.0,1393,11.0,2021.0,0,927225.0,39453.0,14391.0,117.0,3621.0,1289.0,40.0,23.5
159.0,705,11.0,2021.0,0,1391620.6,32453.0,41651.0,428.0,4250.0,1279.0,45.0,28.35
160.0,1723,11.0,2021.0,0,731260.4,63973.0,83148.0,238.0,11542.0,1277.0,88.0,14.36
161.0,972,11.0,2021.0,0,918145.0,13480.0,42778.0,55.0,1714.0,1276.0,18.0,68.11
162.0,2025,11.0,2021.0,0,917353.0,23292.0,9046.0,71.0,2232.0,1275.0,32.0,39.38
163.0,708,11.0,2021.0,0,911874.0,26210.0,36016.0,137.6,4529.0,1268.0,36.0,34.79
164.0,1925,11.0,2021.0,0,907461.0,31605.0,39314.0,382.0,8419.0,1262.0,43.0,28.71
165.0,1393,11.0,2021.0,0,886557.0,16992.0,33869.0,69.0,1869.0,1233.0,23.0,52.17
166.0,1393,11.0,2019.4,0,884544.0,103636.0,12544.0,271.0,8079.0,1230.0,144.0,8.54
167.0,1393,11.0,2021.0,0,873597.0,6659.0,24046.0,68.0,1659.0,1215.0,9.0,38.898
168.0,974,11.0,2021.0,0,856871.0,66432.0,12663.0,172.6,5586.0,1191.0,92.0,12.9
169.0,1128,11.0,2021.0,0,844105.0,24801.0,34146.0,91.0,2001.0,1017.6,38.8,34.04
170.0,550,11.0,2021.0,0,825007.0,101126.0,24778.0,393.0,11037.0,2503.0,71.8,8.16
171.0,1518,11.0,2021.0,0,823767.0,67461.0,14611.0,180.0,4893.0,1293.0,93.0,12.21
172.0,1393,11.0,2021.0,0,821495.0,45888.0,3382.0,185.0,1611.0,1142.0,63.0,42.04600000000001
173.0,500,6.0,2020.6,0,797994.0,102628.0,30392.6,402.0,16966.6,1109.0,142.0,7.78
174.0,822,11.0,2019.2,0,797993.0,79296.6,19355.0,280.0,10129.0,1109.0,56.0,19.68
175.0,1468,11.0,2021.0,0,784899.0,56112.2,8850.0,221.2,5994.0,1091.0,72.0,14.99
176.0,84,11.0,2021.0,0,784266.0,19639.0,79819.0,102.2,3163.0,1090.0,27.0,39.93
177.0,1610,11.0,2021.0,1,714928.6,13865.0,29388.0,397.4,951.0,1064.0,19.0,55.2
178.0,1361,11.0,2021.0,0,758512.0,23508.0,7122.0,71.0,2799.0,1054.0,32.0,32.27
179.0,738,11.0,2021.0,0,752153.0,17619.0,11991.0,148.0,1774.0,1046.0,24.0,42.69
180.0,833,11.0,2021.0,0,748162.0,9403.0,28940.0,30.0,1942.0,1191.4,13.0,42.157999999999994
181.0,1505,11.0,2021.0,0,746569.0,14849.0,14764.8,45.0,2277.0,1038.0,20.0,50.28
121.2,1483,11.0,2021.0,0,744196.0,11431.0,30084.0,155.0,1477.0,1035.0,15.0,65.1
183.0,1683,11.0,2021.0,0,682290.6,95239.0,6796.0,274.0,12436.0,1028.0,132.0,7.76
184.0,1393,11.0,2021.0,0,728592.0,20498.0,31053.0,124.0,4724.0,1013.0,28.0,35.54
185.0,1234,11.0,2021.0,1,727693.0,194.0,6714.0,2.0,4.0,1012.0,3.6,3750.99
186.0,1809,11.0,2020.2,0,726956.0,57846.0,7936.0,171.0,6135.6,1011.0,80.0,12.57
120.0,1597,11.0,2021.0,0,701152.0,33196.0,4192.0,112.0,4214.6,975.0,46.0,21.12
188.0,216,11.0,2021.0,0,699768.0,153666.0,8226.0,367.0,12473.0,973.0,213.0,4.55
189.0,766,11.0,2021.0,0,693203.0,67497.0,12196.0,191.0,8689.0,964.0,72.6,10.27
190.0,702,7.6,2021.0,0,528954.8,37540.0,8961.0,121.0,2497.0,952.0,52.0,18.24
129.4,1958,11.0,2019.4,0,681603.0,16671.0,46802.0,88.0,3481.0,947.0,28.2,52.85
192.0,686,11.0,2021.0,0,679049.0,16847.0,51916.0,276.0,3341.0,895.2,23.0,40.31
193.0,172,8.2,2021.0,0,676028.0,27982.0,25622.8,88.0,5843.0,940.0,38.0,24.16
194.0,1764,11.0,2021.0,0,645834.0,20623.0,5676.0,69.0,2221.0,898.0,27.2,31.32
195.0,1272,11.0,2021.0,1,645451.0,19167.2,3397.0,122.0,1865.0,897.0,29.0,30.57
196.0,1938,11.0,2021.0,0,645300.0,71128.0,6286.0,138.2,6374.0,897.0,98.0,9.07
197.0,419,11.0,2021.0,0,645248.0,20979.0,6319.0,71.0,1273.0,897.0,29.0,43.614
198.0,1078,11.0,2021.0,0,635375.0,69110.0,5487.0,169.0,6686.0,883.0,96.0,9.19
199.0,640,11.0,2021.0,0,617396.0,4441.0,26865.0,38.0,967.6,858.0,11.0,77.03
200.0,879,11.0,2018.0,0,607581.0,23773.0,3361.0,89.0,1152.0,845.0,34.6,25.56
1.0,838,12.0,2021.0,0,51390479.6,3116407.0,1006556.0,8092.0,396024.0,365462.0,936.0,87.13
9.8,688,12.0,2021.0,0,117017755.0,1944400.0,415255.0,5737.0,148924.0,157493.0,2616.0,60.18
53.4,1907,12.0,2021.0,1,98306478.0,2812461.0,1047665.0,6019.0,249067.0,132310.0,3785.0,34.95
4.0,898,12.0,2021.0,1,95180552.0,1173810.8,591381.0,5291.0,194521.0,128103.0,1615.6,38.6
5.0,495,12.0,2021.0,0,77060574.0,1118138.0,475913.0,5568.0,48796.0,103715.0,1504.0,68.92
6.0,1393,8.2,2021.0,0,67039763.0,4833376.0,1270408.0,1322.0,499414.0,90228.0,6505.0,13.87
7.0,1061,12.0,2021.0,0,54665157.0,2159925.0,649098.0,6059.0,273288.0,73573.0,2907.0,25.31
8.0,1393,12.0,2021.0,0,52562076.0,2234477.0,231690.6,9068.0,133039.0,33846.6,3007.0,23.52
9.0,1393,8.8,2021.0,0,46483936.0,3100762.0,238755.0,7141.0,218911.0,62562.0,4173.0,19.592
10.0,1393,12.0,2021.2,0,45401155.0,914766.0,524450.0,2485.0,94162.0,61105.0,1231.0,49.63
11.0,431,12.0,2021.0,0,43235580.0,714724.0,210062.0,1759.0,17474.0,58190.0,194.4,60.49
12.0,1675,12.0,2021.0,1,36178076.0,442008.0,139836.0,891.0,46618.0,48691.0,594.0,81.85
13.0,1393,12.0,2021.0,0,32133258.0,746730.0,239066.0,2039.6,82876.0,43247.0,1005.0,43.03
14.0,1098,12.0,2021.0,0,4551590.2,906163.0,263843.0,2706.0,48464.0,31053.0,1219.0,25.46
15.0,1991,12.0,2021.0,0,22373247.0,777745.0,143544.6,3177.0,38289.0,30112.0,1046.0,28.77
16.0,1393,12.0,2021.0,0,22209510.0,90913.0,94228.0,208.0,5000.0,29891.0,122.0,244.29
106.0,358,12.0,2021.0,0,5210160.2,1460164.0,110737.0,3607.0,120934.0,29682.0,1965.0,15.1
18.0,737,12.0,2021.0,0,20191997.0,140621.0,74749.0,530.0,9780.0,27176.0,189.0,143.59
19.0,725,12.0,2021.0,0,3661214.8,1050448.0,265291.0,7962.0,115398.0,26223.0,213.2,18.55
20.0,1539,12.0,2021.0,0,16282141.0,73901.0,1563519.0,7016.0,13235.0,21914.0,99.0,38.314
69.2,646,12.0,2021.0,0,13837930.0,651735.0,537431.0,2179.0,62344.0,18624.0,877.0,25.01
22.0,1553,12.0,2021.0,0,13437235.0,86779.0,307748.0,323.0,8626.0,18085.0,116.0,154.84
83.0,1268,12.0,2021.0,0,12788808.0,399243.0,79600.0,1637.0,35098.0,17212.0,537.0,32.03
24.0,22,12.0,2021.0,1,12614655.0,157716.0,43046.0,270.0,5931.0,16978.0,212.0,79.98
25.0,579,12.0,2020.8,0,12423493.0,745478.0,60401.6,5406.0,32353.0,16720.0,1003.0,30.253999999999998
26.0,1418,12.0,2021.0,1,11762122.0,693610.0,262428.0,2215.0,114708.0,15830.0,933.0,16.96
27.0,245,12.0,2021.2,0,10746987.0,54582.0,32445.2,204.0,5316.0,14464.0,73.0,196.9
28.0,1210,12.0,2021.0,0,9992721.0,420507.0,112552.0,901.0,25772.0,4096.8,565.0,23.76
29.0,1144,12.0,2021.0,0,6087478.2,292216.0,86678.6,765.0,16563.0,12686.0,393.0,32.26
30.0,1393,12.0,2021.0,0,2796814.2,315610.0,98888.0,981.0,35864.0,12346.0,424.0,29.07
31.0,1228,12.0,2021.0,0,8737170.0,122866.0,45652.8,714.0,5029.0,11759.0,165.0,71.11
32.0,75,12.0,2021.0,0,8684761.0,519336.0,36935.0,1065.0,51234.0,11688.0,698.0,18.974
33.0,256,12.0,2021.0,0,8454142.0,86022.0,220507.0,287.0,14763.0,11378.0,115.0,98.28
34.0,1393,12.0,2021.0,0,8003500.0,477729.0,55187.0,1087.0,50636.0,10771.0,367.8,16.75
35.0,1393,12.0,2021.0,0,7808935.0,169104.0,45652.8,759.0,5526.0,10510.0,227.0,46.18
36.0,1830,12.0,2021.0,0,7688187.0,567817.0,54163.0,1586.0,69242.0,10347.0,764.0,13.54
37.0,381,9.0,2021.0,0,7599810.0,564719.0,43167.2,4175.0,41106.0,10228.0,760.0,13.46
